contact_id,account_id,first_name,last_name,email,title,phone,created_at,lead_source,lead_status
2244,2263,Robert,Brady,robert.brady@laragroup.com,"Education officer, environmental",(382)282-5120,2025-07-17,Web,Unqualified
4322,713,Wesley,Schmitt,wesley.schmitt@ramirez-bailey.com,Industrial buyer,,2024-12-26,Web,New
7443,3497,Heather,Franco,heather.franco@price-chen.com,English as a foreign language teacher,831.686.8109x3915,2025-06-25,Cold Call,New
2911,460,Benjamin,Short,benjamin.short@mcconnellinc.com,"Teacher, adult education",669.539.0936x9463,2024-02-26,Ad,Working
7896,1700,Katherine,Klein,katherine.klein@huffmangroup.com,Insurance claims handler,724-381-0496x9429,2025-07-10,Referral,New
4197,3824,Matthew,Hale,matthew.hale@reid-cordova.com,Administrator,+1-765-758-7589x5171,2025-07-09,Ad,New
2152,2768,Michael,Escobar,michael.escobar@allen-davis.com,Proofreader,5716043173,2023-08-30,Cold Call,Qualified
6031,2078,Joseph,Gutierrez,joseph.gutierrez@blankenshiprogersandstevenson.com,"Production designer, theatre/television/film",+1-831-673-9006x301,2025-06-13,Ad,Unqualified
5910,1834,William,Foster,william.foster@martinez-cain.com,Dentist,(755)477-3209x273,2025-05-29,Ad,New
6317,2252,Jennifer,Contreras,jennifer.contreras@hunterltd.com,Risk analyst,,2025-05-24,Web,Qualified
3387,3109,Nicholas,Logan,nicholas.logan@turnerrossandkhan.com,"Lecturer, higher education",3748146407,2025-06-26,Ad,Working
1851,3852,Ernest,Fisher,ernest.fisher@shortmillsandmckinney.com,Retail merchandiser,001-807-735-6230x615,2025-01-03,Web,Unqualified
6083,3370,Kevin,Dodson,kevin.dodson@cannonltd.com,Environmental education officer,539.717.9676x56065,2025-06-30,Referral,Unqualified
1673,2895,Dawn,Mcintosh,dawn.mcintosh@martinpageandkemp.com,"Engineer, drilling",297-771-5745,2025-06-03,Web,Working
6132,3615,Christopher,Smith,christopher.smith@wilsonbestandzuniga.com,Travel agency manager,677-481-3194,2024-08-13,Web,Qualified
2714,3606,Adam,Scott,adam.scott@sharpplc.com,"Production assistant, television",,2025-07-14,Referral,New
4122,3632,Elizabeth,Reyes,elizabeth.reyes@leonardthomasandlewis.com,Radiation protection practitioner,655-790-4178x44432,2024-09-18,Web,Unqualified
3778,264,Charles,Mendoza,charles.mendoza@murrayandsons.com,"Engineer, energy",239.756.4734,2024-06-08,Referral,Unqualified
2904,180,Lisa,Miller,lisa.miller@vargasadamsandsantos.com,Geochemist,(349)885-2260,2025-02-12,Referral,Qualified
3991,1241,Rebecca,Hamilton,rebecca.hamilton@nelsonplc.com,Radiation protection practitioner,788-522-1883x2864,2024-09-10,Cold Call,New
7676,2229,Kimberly,Preston,kimberly.preston@ramirez-calhoun.com,Restaurant manager,001-982-529-5159,2024-05-12,Referral,Working
6399,157,Melinda,Lee,melinda.lee@patel-ortiz.com,Multimedia specialist,870-980-2138,2024-01-03,Referral,Working
2399,2946,James,Lawson,james.lawson@lopezfisherandrandall.com,"Surveyor, land/geomatics",001-251-375-5824,2025-06-10,Web,Working
694,580,Leslie,Estrada,leslie.estrada@lopezcontrerasandholmes.com,Herbalist,(437)308-8781x8882,2024-03-15,Ad,Working
7695,2114,Maria,Patterson,maria.patterson@sanchez-thompson.com,Outdoor activities/education manager,001-989-509-7200x55519,2025-06-09,Referral,Qualified
3136,2042,Dustin,Perez,dustin.perez@collinsfarmerandrosales.com,"Merchandiser, retail",861.464.7568x018,2025-02-07,Cold Call,New
577,1046,Nancy,Manning,nancy.manning@massey-campbell.com,Commissioning editor,+1-703-836-7350x09674,2024-06-29,Ad,Unqualified
1511,3670,Cheyenne,Newman,cheyenne.newman@kirkplc.com,Set designer,921.228.5259,2024-07-30,Cold Call,Qualified
3749,2237,John,Osborne,john.osborne@mackinc.com,"Surveyor, building",625.523.9311x556,2025-05-15,Referral,Unqualified
1222,130,Nicole,Murphy,nicole.murphy@harrison-carter.com,Production manager,823-770-1350x04120,2024-10-22,Cold Call,New
4843,3859,Erin,Baker,erin.baker@johnson-walker.com,Copy,950.582.9267,2025-03-11,Web,Working
309,3142,David,Rice,david.rice@caseyltd.com,Physiotherapist,955-310-7321x6698,2025-02-26,Ad,Working
132,1576,Lauren,Terry,lauren.terry@livingston-taylor.com,Pharmacologist,001-499-970-5257x157,2025-07-13,Web,Working
1692,1564,David,Petty,david.petty@jonesdiazandmiller.com,Oceanographer,(313)865-0372x72964,2025-07-12,Cold Call,Working
3179,772,Robin,Dawson,robin.dawson@smithgroup.com,Associate Professor,739-555-9647,2025-03-25,Ad,Unqualified
4543,1860,Mary,Myers,mary.myers@penaplc.com,Operational investment banker,+1-906-256-8724x43082,2024-06-26,Cold Call,New
2166,2104,Jeremiah,Obrien,jeremiah.obrien@hendricksltd.com,"Scientist, audiological",+1-774-370-7648,2024-09-20,Web,Unqualified
3415,785,Jennifer,Edwards,jennifer.edwards@davismclaughlinanddavidson.com,Exhibition designer,001-874-889-7994x4695,2023-08-19,Ad,New
5462,3832,Robert,Diaz,robert.diaz@gonzales-acosta.com,"Therapist, horticultural",(886)749-5209,2025-04-30,Referral,Unqualified
6960,3525,Terri,Harris,terri.harris@miles-schultz.com,"Conservation officer, nature",972.751.3023,2024-04-12,Ad,Working
2128,602,Laura,Rivas,laura.rivas@campos-snyder.com,Medical sales representative,+1-403-710-6493x41398,2024-05-24,Cold Call,Unqualified
473,3098,Matthew,Thornton,matthew.thornton@sheltonandsons.com,"Psychologist, counselling",291-757-7153x014,2025-03-11,Cold Call,Working
299,822,Adam,Perkins,adam.perkins@careyinc.com,"Psychologist, educational",709.724.8133,2025-05-26,Web,Working
4678,2734,Brandon,Braun,brandon.braun@clementsandsons.com,Animator,(312)299-0865,2024-11-11,Ad,Qualified
5840,1969,Christopher,Day,christopher.day@price-harvey.com,Artist,568.691.6600x429,2023-12-24,Cold Call,Working
2292,1761,Sabrina,Moyer,sabrina.moyer@stevensonloganandsmith.com,"Surveyor, building control",765.641.8903x8277,2025-01-06,Referral,Unqualified
3211,1577,Grace,Gonzalez,grace.gonzalez@smithbradfordandharris.com,Community development worker,,2024-03-13,Web,Unqualified
3076,3638,Charles,Rubio,charles.rubio@english-ross.com,Illustrator,+1-881-339-5801x88533,2025-01-25,Web,Qualified
7909,1478,Ronald,Dickerson,ronald.dickerson@goodgroup.com,Orthoptist,724-908-2798x77547,2024-06-23,Web,New
6486,3184,Alexander,Sandoval,alexander.sandoval@pena-collins.com,English as a foreign language teacher,+1-949-508-5276x7782,2023-09-12,Web,Working
4163,978,Lisa,Lee,lisa.lee@blankenshipllc.com,Hospital pharmacist,+1-929-557-7012,2024-05-18,Web,Qualified
7610,1055,Kimberly,Jackson,kimberly.jackson@nguyenplc.com,Chartered legal executive (England and Wales),+1-864-393-5476x884,2024-05-11,Referral,Unqualified
4468,2288,Lindsay,Morgan,lindsay.morgan@garcia-paul.com,Tourism officer,,2024-06-07,Web,Working
5109,1365,Charles,Horn,charles.horn@olson-lucero.com,Chief Technology Officer,561-508-8924,2023-04-17,Web,Qualified
3902,1640,Jonathan,Lyons,jonathan.lyons@guzmansolomonandchavez.com,"Presenter, broadcasting",+1-666-309-2681x414,2025-03-26,Web,Unqualified
4067,3139,Lisa,Reyes,lisa.reyes@elliottgroup.com,Commercial/residential surveyor,630.719.6148,2025-07-05,Ad,Unqualified
195,1231,Sheryl,Harding,sheryl.harding@smithgriffinandwilson.com,Licensed conveyancer,(901)361-1122,2025-07-15,Cold Call,Unqualified
2395,3967,Zachary,Carroll,zachary.carroll@davis-burton.com,Quarry manager,001-331-275-3572x448,2022-11-14,Referral,Unqualified
4362,1030,Carla,Gibson,carla.gibson@brooks-hernandez.com,"Copywriter, advertising",,2023-03-28,Web,Unqualified
125,3996,Scott,Larson,scott.larson@schwartzplc.com,Insurance account manager,+1-590-987-9046x45475,2025-07-12,Referral,New
7543,2903,Stephen,House,stephen.house@bird-gillespie.com,Sales promotion account executive,(757)859-0665,2024-07-06,Web,Unqualified
8010,2654,Michael,Jackson,michael.jackson@myerssheppardandandrews.com,Tour manager,001-583-708-4789x39817,2025-02-28,Cold Call,New
5934,1680,Dennis,Tucker,dennis.tucker@rodriguezoconnellandwheeler.com,English as a second language teacher,(271)692-8136x99821,2025-05-30,Web,Qualified
1919,266,Natasha,Chase,natasha.chase@chandlertaylorandmiller.com,Art gallery manager,670-997-6172,2025-02-15,Referral,Qualified
4646,1417,Pamela,Jones,pamela.jones@wellsinc.com,Horticultural therapist,001-358-378-9974x374,2023-01-01,Web,Qualified
6240,2358,Stephanie,Dixon,stephanie.dixon@larsenortizandross.com,Musician,(538)237-6104,2025-04-24,Referral,Unqualified
1092,2509,Kelli,Walters,kelli.walters@robertswhiteandtorres.com,Newspaper journalist,+1-598-594-9142,2025-06-14,Ad,Qualified
45,2197,Gloria,Ellis,gloria.ellis@hendersondixonandhardin.com,Logistics and distribution manager,910.543.6003x21966,2024-10-09,Referral,Unqualified
385,207,Miranda,Brown,miranda.brown@fisher-bennett.com,Financial risk analyst,,2023-11-06,Web,Qualified
3477,345,Kyle,Anderson,kyle.anderson@edwardshubbardandstevens.com,"Engineer, agricultural",362-965-8628x50778,2023-11-14,Web,Working
7705,2432,Dustin,Ortiz,dustin.ortiz@osbornwoodandhunter.com,"Civil engineer, contracting",+1-558-358-9911x73295,2023-07-13,Web,Qualified
2744,520,Darryl,Tucker,darryl.tucker@roberts-perry.com,Textile designer,(465)469-0148,2025-03-19,Web,Unqualified
5164,1098,Melinda,Newman,melinda.newman@sanfordpatrickandchavez.com,"Engineer, energy",557.557.5872,2025-06-08,Referral,Working
2061,2869,Kelly,Walsh,kelly.walsh@poolecarterandjordan.com,Tourist information centre manager,+1-471-869-6350x62656,2025-04-08,Ad,Qualified
4066,1429,Crystal,Holden,crystal.holden@benitezrogersandgrimes.com,Immigration officer,+1-549-862-1115,2024-11-24,Referral,New
238,1146,Melissa,Rodriguez,melissa.rodriguez@reynolds-richardson.com,Gaffer,3407573190,2024-12-23,Web,Qualified
3631,3011,Virginia,Dominguez,virginia.dominguez@acevedodayandhale.com,"Administrator, arts",001-575-979-0905,2024-05-04,Ad,New
3421,2292,Richard,Smith,richard.smith@ochoamorrisandboyer.com,Biomedical engineer,+1-347-811-3928,2025-02-21,Web,Qualified
944,1063,Vincent,Williams,vincent.williams@chavezgroup.com,"Administrator, education",(519)978-7007x29012,2023-08-17,Web,New
3847,2761,Amber,Long,amber.long@westplc.com,Television/film/video producer,408.736.0704,2025-06-27,Ad,Working
4444,314,James,Harris,james.harris@harrellplc.com,"Surveyor, hydrographic",001-252-559-5290x74216,2025-04-22,Cold Call,New
7879,1683,Michael,Rhodes,michael.rhodes@dominguez-villanueva.com,Economist,(385)489-3636,2025-05-31,Ad,Working
6598,2070,Melvin,Brown,melvin.brown@mendezinc.com,Energy manager,,2024-02-12,Cold Call,Working
7658,2760,Amy,Wright,amy.wright@kimandsons.com,Production manager,684.797.2901,2025-01-22,Referral,Qualified
7652,3101,Travis,Cortez,travis.cortez@andersonbanksandking.com,Advertising account planner,6386553101,2023-08-16,Referral,Unqualified
2448,2689,Molly,Lopez,molly.lopez@reid-rogers.com,Air broker,+1-644-578-5327x375,2024-08-14,Web,New
1642,2898,Larry,Sutton,larry.sutton@hardin-mccarthy.com,Maintenance engineer,,2025-04-10,Ad,Unqualified
5735,1765,Jason,Yu,jason.yu@cohen-lopez.com,"Psychotherapist, child",001-956-345-0152x236,2024-12-13,Cold Call,New
4391,2294,Kimberly,Parker,kimberly.parker@griffinherreraandyoung.com,"Psychologist, counselling",(317)325-5589,2023-11-15,Ad,Working
721,1465,Robert,Pratt,robert.pratt@howard-bishop.com,Health visitor,+1-289-484-4562x58886,2024-04-28,Ad,New
6094,1780,Christina,Gonzales,christina.gonzales@fitzpatrickllc.com,Market researcher,841-793-4847,2024-12-07,Ad,Qualified
6392,902,Amber,Cisneros,amber.cisneros@jones-randall.com,Press photographer,823.790.2226x435,2025-05-28,Web,Qualified
7217,1671,Derrick,Martinez,derrick.martinez@owensnunezandkelly.com,"Administrator, education",(728)972-3310,2025-05-17,Cold Call,New
2759,445,Brett,Brown,brett.brown@lambertgroup.com,Speech and language therapist,816-536-8639,2024-12-02,Web,Unqualified
6950,226,Linda,Williams,linda.williams@kellyllc.com,Licensed conveyancer,(258)686-8836,2024-02-10,Ad,New
7684,1347,Victor,Heath,victor.heath@johnsonandsons.com,Chief Financial Officer,(706)250-1636x418,2024-07-14,Referral,New
662,1470,Paul,Morgan,paul.morgan@douglasltd.com,Call centre manager,556.244.2609x3697,2023-02-23,Web,Qualified
1074,1432,Richard,Francis,richard.francis@carpenter-wright.com,Environmental consultant,577.241.3038x93270,2025-05-22,Referral,Qualified
1237,2787,Ashley,Singh,ashley.singh@watts-jacobs.com,"Designer, ceramics/pottery",,2025-01-24,Referral,Working
6991,3341,Anthony,Johnson,anthony.johnson@bishopplc.com,"Engineer, production",528.317.1033x0167,2024-06-11,Referral,Working
7473,3228,Angela,Castillo,angela.castillo@gilmorellc.com,Sales promotion account executive,,2025-03-22,Cold Call,New
6889,176,Ashley,Tran,ashley.tran@petersenandsons.com,"Geneticist, molecular",(786)714-7693x71290,2023-07-29,Referral,Unqualified
6058,195,Travis,Williams,travis.williams@hutchinsoninc.com,Materials engineer,686.876.5802,2024-12-18,Ad,Working
1167,1933,Jacob,Long,jacob.long@allengarciaandwilliams.com,Information officer,323.485.4759x2344,2024-08-28,Ad,Qualified
2371,2690,Joseph,Wilson,joseph.wilson@leonplc.com,"Designer, ceramics/pottery",(660)333-7497,2025-03-26,Ad,Working
3708,185,Melinda,Gonzalez,melinda.gonzalez@rodriguezinc.com,Automotive engineer,(733)345-6678x5803,2025-07-09,Web,New
6460,746,Stephanie,Tyler,stephanie.tyler@lawson-graham.com,Outdoor activities/education manager,5109195937,2024-04-12,Cold Call,Unqualified
7911,1478,Ashley,Edwards,ashley.edwards@goodgroup.com,Health visitor,(319)742-7009,2024-03-28,Cold Call,New
1441,1498,Christina,Lee,christina.lee@stevenson-johnson.com,"Teacher, adult education",510.516.4388x2602,2024-08-22,Web,New
144,2067,Devin,Allen,devin.allen@stanton-stone.com,"Pharmacist, hospital",6744100078,2024-10-16,Web,Unqualified
1295,269,Roberto,Martin,roberto.martin@hensonpeckandstanton.com,Consulting civil engineer,223-361-3268x94484,2025-05-22,Cold Call,Unqualified
1884,1669,Michelle,Gallagher,michelle.gallagher@mccormick-thomas.com,Geochemist,(984)887-6657x9209,2023-06-23,Referral,Qualified
680,1747,Betty,Love,betty.love@edwardsandsons.com,"Nurse, mental health",5994406784,2025-02-26,Cold Call,New
7396,2813,John,Mullen,john.mullen@larsondoyleandjones.com,Research scientist (maths),320.666.9317x420,2025-03-23,Ad,New
6461,746,Anna,Jenkins,anna.jenkins@lawson-graham.com,"Conservation officer, historic buildings",725.833.1829x53358,2023-07-29,Web,New
7710,2725,Christopher,Larson,christopher.larson@hudson-smith.com,Operational researcher,(226)238-3350x40524,2025-02-04,Web,New
7102,953,Tiffany,Morgan,tiffany.morgan@bushplc.com,Local government officer,7565194797,2024-10-01,Web,New
1847,2955,David,Richardson,david.richardson@kaiser-wilson.com,Child psychotherapist,001-794-380-9255x886,2025-07-09,Referral,Qualified
6958,2410,Marissa,Raymond,marissa.raymond@morrisonllc.com,"Education officer, environmental",359-292-2111x0678,2025-02-20,Cold Call,New
6969,2032,Melissa,Walker,melissa.walker@chendavisandortega.com,Surgeon,274.500.0135x68440,2025-06-17,Cold Call,Working
676,3814,Douglas,Johnson,douglas.johnson@sampsoninc.com,"Programmer, multimedia",(465)798-2534,2025-06-01,Web,Qualified
6230,3035,Denise,Jones,denise.jones@johnsongroup.com,Animal nutritionist,7939607174,2025-03-17,Web,Unqualified
3350,2313,Barry,Mcbride,barry.mcbride@robinsonplc.com,Site engineer,4406949497,2025-01-27,Cold Call,Qualified
5550,579,Patrick,Melendez,patrick.melendez@perezltd.com,Biomedical engineer,8273294885,2025-03-12,Referral,Working
1016,1382,Mark,Cameron,mark.cameron@harveyinc.com,"Copywriter, advertising",+1-700-795-9186x954,2025-04-18,Ad,Qualified
3613,284,Ashley,Yates,ashley.yates@hillgroup.com,Chartered certified accountant,001-450-905-7733,2025-03-09,Cold Call,Unqualified
885,704,Loretta,Mcdaniel,loretta.mcdaniel@jordancarsonandhouse.com,Actuary,+1-935-633-5000x234,2023-03-05,Referral,Unqualified
1339,2497,Jimmy,Myers,jimmy.myers@moreno-phillips.com,"Journalist, newspaper",(283)853-7074x050,2023-03-04,Referral,Qualified
5393,2062,Mario,Douglas,mario.douglas@cummingsbrownandsweeney.com,"Chemist, analytical",232.903.9014,2025-03-22,Referral,Unqualified
6503,3054,Melissa,Watts,melissa.watts@morgan-brady.com,Telecommunications researcher,(826)939-1327x3191,2025-05-14,Cold Call,New
6009,1328,Peter,Mccarthy,peter.mccarthy@pottsortizandmatthews.com,Commissioning editor,001-258-408-6341,2024-10-27,Referral,Working
7587,1850,Catherine,Young,catherine.young@long-evans.com,Multimedia specialist,354.507.5814x8252,2025-05-12,Ad,New
701,2352,Wendy,Davis,wendy.davis@wrightplc.com,Graphic designer,310-795-2410,2025-04-10,Cold Call,New
169,2406,Melissa,Brown,melissa.brown@sanchez-rodriguez.com,"Copywriter, advertising",001-567-540-2832x321,2025-05-09,Cold Call,Unqualified
1437,570,Richard,Galvan,richard.galvan@andersongibbsandgreen.com,Make,5094286085,2024-01-17,Cold Call,Unqualified
3566,676,Kenneth,Lee,kenneth.lee@hayes-sexton.com,Environmental education officer,370.822.1897x59814,2025-05-04,Web,Qualified
2246,2263,Amy,Moore,amy.moore@laragroup.com,"Teacher, English as a foreign language",(850)392-6198,2023-07-29,Web,Qualified
5781,38,Christie,Webster,christie.webster@myers-edwards.com,Catering manager,535.783.4764x207,2024-12-01,Cold Call,New
2586,3687,Stephanie,Conner,stephanie.conner@yates-rogers.com,Database administrator,861.381.0425,2023-02-13,Web,Qualified
259,3554,Dillon,Daniels,dillon.daniels@johnson-schroeder.com,Tax adviser,477.227.7441x58943,2024-08-05,Ad,Qualified
6872,2624,Stephanie,Lopez,stephanie.lopez@whitellc.com,"Restaurant manager, fast food",2242898068,2025-01-12,Ad,New
2738,983,Nicholas,Wang,nicholas.wang@robinsonhessandnelson.com,Ambulance person,848-401-8181x394,2025-01-29,Ad,Working
3028,3594,Lindsey,Joseph,lindsey.joseph@kingllc.com,Data processing manager,8705525073,2025-04-28,Referral,Working
3448,2202,Mary,Wilson,mary.wilson@jonesinc.com,Sports administrator,,2024-03-03,Cold Call,Qualified
7757,2588,Allison,Soto,allison.soto@powellllc.com,"Engineer, communications",001-365-594-9098x1070,2025-06-12,Ad,Qualified
4384,989,Eileen,Lopez,eileen.lopez@gonzalezplc.com,IT sales professional,5647728390,2025-06-22,Cold Call,Unqualified
486,1330,Sarah,Jordan,sarah.jordan@mcfarland-smith.com,Marine scientist,(898)488-2256x4898,2025-04-15,Cold Call,Unqualified
7247,3447,William,Vincent,william.vincent@smithpotterandgarcia.com,Tourism officer,(359)587-5717x13456,2024-09-19,Cold Call,Working
2792,2864,Edward,Burke,edward.burke@jamesgroup.com,Counselling psychologist,856-506-4764x42215,2024-08-07,Web,Qualified
7070,2969,Ashley,Henson,ashley.henson@schaefer-hudson.com,Contracting civil engineer,296-362-0923x64226,2022-09-04,Ad,Working
3361,563,Brooke,Miller,brooke.miller@newmanplc.com,Writer,+1-447-704-4172,2023-02-08,Ad,Unqualified
707,3721,Elizabeth,Reid,elizabeth.reid@adamscohenandthompson.com,"Research officer, government",745.360.9505,2025-03-11,Cold Call,Unqualified
7159,2999,John,Sims,john.sims@sosa-farley.com,"Physicist, medical",(485)710-7933x89152,2024-12-02,Ad,New
5422,3701,Shannon,Jackson,shannon.jackson@coleman-wright.com,Speech and language therapist,366-926-8773x46878,2024-01-16,Referral,Qualified
3942,371,Sara,Elliott,sara.elliott@mcintoshgroup.com,Retail banker,7352159780,2025-04-04,Web,New
2575,2870,Jon,Lynch,jon.lynch@bennett-clay.com,IT technical support officer,(560)303-3585,2025-05-14,Web,Working
7446,2082,Erika,Reed,erika.reed@schmidtmoranandritter.com,Personal assistant,001-849-751-2758,2025-05-27,Ad,Unqualified
356,2825,Brian,Moore,brian.moore@garciaandsons.com,Advertising account executive,001-813-800-2478x86384,2025-06-09,Ad,Qualified
7484,1631,Edwin,Williams,edwin.williams@jacksonthorntonandnewman.com,Local government officer,341.824.9947,2025-06-17,Ad,Qualified
2484,1459,Jill,Weaver,jill.weaver@nelson-martin.com,"Sales professional, IT",(706)927-0947,2025-01-28,Ad,Working
6150,771,Mandy,Smith,mandy.smith@fieldsinc.com,Operations geologist,8594004691,2025-02-07,Web,New
6569,1523,Gregory,Walker,gregory.walker@owenhayesandbush.com,"Teacher, early years/pre",(663)810-0197,2025-04-13,Referral,New
6474,360,Dillon,Beck,dillon.beck@hicks-gibbs.com,"Merchandiser, retail",001-291-207-5961x558,2025-05-12,Cold Call,New
5022,1775,Emily,Padilla,emily.padilla@hillgroup.com,Event organiser,+1-898-788-4050x49860,2024-08-03,Cold Call,Working
123,2700,Emma,Zavala,emma.zavala@brownllc.com,Product manager,(422)882-2110,2025-04-20,Referral,Qualified
7707,2634,Jason,Morse,jason.morse@chambersltd.com,Outdoor activities/education manager,,2025-06-09,Ad,Unqualified
844,3367,Denise,Mason,denise.mason@ramirezsparksandcampbell.com,"Conservator, furniture",414-747-5497,2025-04-19,Cold Call,Working
310,2125,James,Orr,james.orr@smithinc.com,Brewing technologist,532-591-1205,2025-06-22,Referral,Qualified
5827,2930,Michael,Estrada,michael.estrada@woodardharrisandward.com,Higher education lecturer,(349)891-5599x128,2025-01-21,Ad,Unqualified
5421,2554,Mark,Colon,mark.colon@davisreynoldsandlewis.com,Musician,986-897-6761,2024-11-13,Referral,Qualified
7072,136,Jeffery,Oconnor,jeffery.oconnor@gateswaltersandwilliams.com,"Engineer, maintenance (IT)",509.223.9557x6123,2024-11-01,Cold Call,New
2690,2182,Joseph,Gonzalez,joseph.gonzalez@harvey-yates.com,Broadcast journalist,001-377-345-1694,2025-06-11,Referral,New
3657,2628,Kathy,Jensen,kathy.jensen@wellstaylorandbennett.com,"Designer, graphic",(534)941-2580x5204,2025-06-30,Web,Unqualified
5997,333,Wyatt,Wood,wyatt.wood@marshallwilliamsandparker.com,Aid worker,+1-961-574-9306x228,2024-12-21,Referral,Working
996,1974,Christine,Martinez,christine.martinez@mooney-humphrey.com,Site engineer,(666)816-1148x372,2024-03-26,Ad,New
2703,2921,Brandy,Atkinson,brandy.atkinson@piercecochranandperkins.com,Artist,481.613.6321,2024-12-09,Cold Call,New
2774,2545,Linda,Barton,linda.barton@bradleyllc.com,Radio broadcast assistant,5225950532,2024-09-02,Ad,Unqualified
72,424,Heather,Daniels,heather.daniels@lutzllc.com,Museum education officer,4212245290,2024-07-28,Referral,Unqualified
7814,2349,Alan,Morrison,alan.morrison@kelleygroup.com,Diplomatic Services operational officer,341-264-2451x9221,2025-01-17,Referral,Unqualified
1965,3717,Kimberly,White,kimberly.white@lynch-haynes.com,Careers adviser,5935477911,2025-04-06,Ad,New
3217,1427,Rebecca,Williams,rebecca.williams@casejacksonandwhite.com,Building surveyor,355-792-8761x83379,2024-09-03,Ad,Working
3697,3529,Anna,Dudley,anna.dudley@austin-mata.com,"Teacher, adult education",(733)637-5085x8156,2025-05-10,Web,Qualified
1034,2525,Kenneth,Odom,kenneth.odom@schultzgroup.com,"Scientist, audiological",362.926.8505x410,2024-07-18,Ad,Qualified
7179,1204,Craig,Moore,craig.moore@humphrey-landry.com,"Conservation officer, nature",(835)394-5990x67051,2025-07-04,Web,Qualified
2396,3961,Janice,Thomas,janice.thomas@douglas-reynolds.com,Ergonomist,001-215-700-4591x20840,2025-03-28,Cold Call,Qualified
7292,3724,David,Reynolds,david.reynolds@miller-acosta.com,"Surveyor, planning and development",(912)713-2012,2022-12-09,Web,Qualified
1473,457,Rhonda,Bond,rhonda.bond@wilson-thompson.com,"Scientist, physiological",,2024-07-20,Cold Call,Unqualified
1035,1881,Mindy,Carpenter,mindy.carpenter@gilmoreinc.com,"Education officer, museum",(895)484-8867,2025-03-03,Web,Qualified
1529,2280,Russell,Robinson,russell.robinson@loganpalmerandboone.com,Accommodation manager,(241)723-1889,2025-06-04,Referral,Working
6037,807,Jennifer,Mayer,jennifer.mayer@williamsinc.com,Make,001-798-267-1321x2664,2024-05-17,Referral,New
3134,3405,Andrea,Anderson,andrea.anderson@fergusonwilliamsandchandler.com,Clinical psychologist,527-951-3928,2024-08-26,Web,Qualified
6229,3035,Rebecca,Molina,rebecca.molina@johnsongroup.com,Medical technical officer,9223186345,2025-05-31,Web,Working
1586,2232,Amanda,Black,amanda.black@walls-roberts.com,"Engineer, maintenance (IT)",(980)337-1456x60213,2024-10-23,Web,New
1617,1379,Jacob,Smith,jacob.smith@cooper-hall.com,Petroleum engineer,+1-864-635-1438x01906,2023-12-28,Cold Call,Unqualified
3721,2686,Christina,Smith,christina.smith@herrera-nguyen.com,Advertising account executive,001-328-588-5772,2025-04-10,Ad,Qualified
1269,874,Amber,Cruz,amber.cruz@mcdonaldhernandezandleon.com,Archaeologist,949.478.8984,2025-07-11,Referral,Qualified
1468,1651,Tyler,Clark,tyler.clark@marquez-christensen.com,Chief Executive Officer,+1-974-784-7460x673,2025-06-07,Web,Working
4002,2319,Marvin,Jenkins,marvin.jenkins@hammondbennettandsutton.com,Exercise physiologist,(622)370-9531,2024-10-04,Ad,New
924,1573,David,Maldonado,david.maldonado@diazltd.com,Sub,422.391.2572x993,2025-01-30,Ad,Qualified
5922,3106,Stacy,Cox,stacy.cox@brown-lester.com,Customer service manager,(392)499-1150,2024-12-27,Referral,Unqualified
7653,2353,Alvin,Obrien,alvin.obrien@millscastilloandgonzales.com,Television production assistant,415.431.1658,2025-07-07,Web,Unqualified
2780,1131,Gregory,Rush,gregory.rush@wheeler-kelly.com,Company secretary,001-794-346-9005,2025-06-29,Referral,New
6750,1520,Steven,Thornton,steven.thornton@crawfordgroup.com,IT technical support officer,+1-954-334-6690x7068,2025-06-30,Referral,New
2909,1251,Heidi,Mendoza,heidi.mendoza@bennetthudsonandtate.com,Clinical cytogeneticist,366.734.2792x87175,2025-05-27,Ad,Working
4138,1968,William,Stewart,william.stewart@sanchezandsons.com,"Administrator, local government",,2025-07-18,Cold Call,Unqualified
1560,3722,Marie,Blackburn,marie.blackburn@hudson-martinez.com,"Therapist, drama",001-738-362-0373x01162,2024-02-25,Referral,Qualified
1569,2370,Michael,Silva,michael.silva@chambers-wilkins.com,Field seismologist,6394566892,2025-04-28,Ad,Unqualified
2650,1921,Jeremy,Daniels,jeremy.daniels@leach-frank.com,"Lighting technician, broadcasting/film/video",001-865-996-1427x460,2024-06-27,Cold Call,Working
1029,929,Audrey,Love,audrey.love@fullerplc.com,Intelligence analyst,+1-812-528-6206x6618,2024-12-02,Referral,New
1098,3365,Sharon,Schultz,sharon.schultz@lewispatrickandskinner.com,"Programmer, applications",571.362.7742x6938,2025-02-19,Referral,Qualified
972,979,Chelsea,Nelson,chelsea.nelson@brownplc.com,Chartered accountant,579-209-2008,2025-03-22,Web,New
7306,3659,Michelle,Butler,michelle.butler@oconnellgroup.com,Site engineer,001-586-555-4936x76841,2025-04-28,Ad,Qualified
4503,1727,Christopher,Whitaker,christopher.whitaker@carterinc.com,Careers information officer,2725100748,2024-11-30,Referral,Qualified
3038,3574,Adam,Bates,adam.bates@clarkfletcherandmoreno.com,Patent examiner,+1-980-795-7845x9720,2024-11-29,Ad,Unqualified
7626,1337,Tara,Williams,tara.williams@fowlerrileyandphillips.com,"Engineer, building services",662.578.1882x82878,2025-06-16,Ad,New
